pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,city,city_code,population,estimated,percent,latitude
18679,38679,509,2,2024-10-08,08:20 PM,27.44,54.88,Large,Vegetarian,"Tomato, Basil, Mozzarella",Veggie Deluxe,San Diego,CA,1426000,1422505.0,48.0,-75.7303
18680,38680,500,1,2024-10-24,06:11 AM,10.24,10.24,Large,Meat,"Spinach, Feta",Spinach & Feta,San Antonio,TX,1547000,1613999.0,51.5,-20.1749
18681,38681,501,5,2024-10-10,06:17 PM,22.01,110.05,Medium,Meat,"Spinach, Feta",Meat Lovers,Dallas,TX,1340000,1086438.0,42.6,-88.327
18682,38682,502,4,2024-10-10,10:08 PM,29.42,117.68,Medium,Seafood,"Tomato, Mozzarella, Basil",Spinach & Feta,San Diego,CA,1426000,1567585.0,43.7,-3.0332
18683,38683,503,3,2024-10-18,04:55 PM,12.64,37.92,Medium,Seafood,"Sausage, Pepperoni, Cheese",Pepperoni,San Jose,CA,1035000,1173366.0,58.8,60.8976
18684,38684,504,2,2024-10-25,02:22 AM,23.66,47.32,Small,Gourmet,"Shrimp, Garlic, Mozzarella",Caprese,Phoenix,AZ,1686000,1573200.0,56.5,72.1848
18685,38685,505,4,2024-10-23,04:22 AM,24.69,98.76,Small,Seafood,"Tomato, Basil, Mozzarella",Pesto Veggie,Dallas,TX,1340000,1291217.0,54.0,5.054
18686,38686,506,3,2024-10-06,07:42 AM,11.24,33.72,Medium,Seafood,"BBQ Chicken, Cheese",Spinach & Feta,San Diego,CA,1426000,1500856.0,68.3,-44.974
18687,38687,507,3,2024-10-28,09:19 PM,10.54,31.62,Small,Vegetarian,"Tomato, Mozzarella, Basil",Pesto Veggie,Chicago,IL,2716000,2915483.0,56.5,59.4491
18688,38688,508,4,2024-10-15,05:55 PM,29.54,118.16,Small,Gourmet,"Ham, Pineapple",BBQ Chicken,San Antonio,TX,1547000,1238693.0,59.0,41.3197
18689,38689,509,2,2024-10-31,02:40 AM,20.26,40.52,Medium,Vegetarian,"Pepperoni, Cheese",Shrimp Pizza,Phoenix,AZ,1686000,1823811.0,67.7,-83.7083
18690,38690,500,3,2024-10-24,11:31 AM,29.68,89.04,Large,Meat,"Shrimp, Garlic, Mozzarella",Pesto Veggie,Philadelphia,PA,1584200,1587986.0,63.6,36.066
18691,38691,501,5,2024-11-02,04:25 PM,18.13,90.65,Small,Gourmet,"Spinach, Feta",Meat Lovers,Phoenix,AZ,1686000,1827604.0,41.3,43.4004
18692,38692,502,4,2024-10-12,10:47 AM,14.79,59.16,Small,Seafood,"Pepperoni, Cheese",Pesto Veggie,San Jose,CA,1035000,859750.0,61.0,-47.1737
18693,38693,503,1,2024-10-07,03:52 PM,26.21,26.21,Large,Vegetarian,"Sausage, Pepperoni, Cheese",Meat Lovers,San Diego,CA,1426000,1288916.0,53.2,-13.6245
18694,38694,504,2,2024-10-03,11:10 AM,21.43,42.86,Medium,Seafood,"Spinach, Feta",Veggie Deluxe,Phoenix,AZ,1686000,1793745.0,58.2,55.2815
18695,38695,505,2,2024-10-04,12:52 AM,12.91,25.82,Medium,Meat,"Tomato, Basil, Mozzarella",Hawaiian,Dallas,TX,1340000,1150325.0,45.5,-60.1666
18696,38696,506,3,2024-10-25,03:18 AM,16.25,48.75,Medium,Gourmet,"Peppers, Onions, Mushrooms",Veggie Deluxe,Houston,TX,2328000,2174804.0,40.5,81.4779
18697,38697,507,5,2024-10-25,02:35 AM,12.86,64.3,Medium,Vegetarian,"BBQ Chicken, Cheese",Meat Lovers,San Antonio,TX,1547000,1434517.0,60.6,-85.9462
18698,38698,508,1,2024-10-30,07:47 PM,28.87,28.87,Medium,Seafood,"Tomato, Mozzarella, Basil",Caprese,San Jose,CA,1035000,1033033.0,67.8,9.5523
18699,38699,509,5,2024-10-20,10:34 AM,26.76,133.8,Medium,Vegetarian,"Pepperoni, Cheese",Pesto Veggie,San Antonio,TX,1547000,1487075.0,53.2,-21.2206
18700,38700,500,2,2024-10-10,01:58 AM,12.95,25.9,Small,Meat,"Tomato, Mozzarella, Basil",Spinach & Feta,San Antonio,TX,1547000,1707488.0,61.3,23.2926
18701,38701,501,3,2024-10-12,03:27 PM,15.93,47.79,Medium,Vegetarian,"Shrimp, Garlic, Mozzarella",Pesto Veggie,Houston,TX,2328000,1908840.0,52.3,55.9487
18702,38702,502,5,2024-10-18,07:14 PM,25.91,129.55,Small,Gourmet,"Ham, Pineapple",Spinach & Feta,Dallas,TX,1340000,1540079.0,54.7,14.7259
18703,38703,503,4,2024-11-01,01:52 PM,10.42,41.68,Medium,Gourmet,"Pepperoni, Cheese",Veggie Deluxe,Philadelphia,PA,1584200,1426942.0,60.5,53.5857
18704,38704,504,2,2024-10-30,01:55 AM,29.28,58.56,Large,Seafood,"Pepperoni, Cheese",Margherita,San Antonio,TX,1547000,1666973.0,42.2,81.588
18705,38705,505,5,2024-10-09,04:23 AM,15.57,77.85,Large,Meat,"Spinach, Feta",Spinach & Feta,San Diego,CA,1426000,1629641.0,65.2,-15.0045
18706,38706,506,4,2024-11-01,06:59 AM,17.54,70.16,Large,Gourmet,"Ham, Pineapple",Spinach & Feta,San Antonio,TX,1547000,1756601.0,54.9,-54.3503
18707,38707,507,2,2024-10-24,12:47 AM,21.89,43.78,Large,Vegetarian,"Peppers, Onions, Mushrooms",Meat Lovers,Philadelphia,PA,1584200,1495872.0,41.1,-49.9442
18708,38708,508,4,2024-10-05,05:02 PM,11.55,46.2,Large,Seafood,"Pepperoni, Cheese",Veggie Deluxe,Houston,TX,2328000,2474137.0,60.1,81.5658
18709,38709,509,3,2024-10-09,08:15 PM,14.08,42.24,Small,Meat,"Goat Cheese, Arugula",Pepperoni,Houston,TX,2328000,2174027.0,41.2,49.4044
18710,38710,500,4,2024-10-24,04:36 AM,12.94,51.76,Medium,Seafood,"Goat Cheese, Arugula",Caprese,Houston,TX,2328000,2268532.0,60.8,48.4866
18711,38711,501,5,2024-10-09,02:45 PM,15.33,76.65,Medium,Gourmet,"Ham, Pineapple",Hawaiian,San Diego,CA,1426000,1451594.0,53.5,13.6067
18712,38712,502,5,2024-10-19,09:42 AM,18.27,91.35,Medium,Seafood,"BBQ Chicken, Cheese",Spinach & Feta,Phoenix,AZ,1686000,1872108.0,49.2,62.937
18713,38713,503,3,2024-10-31,11:47 PM,26.15,78.45,Large,Gourmet,"Tomato, Mozzarella, Basil",Shrimp Pizza,Philadelphia,PA,1584200,1515867.0,67.0,-19.7258
18714,38714,504,4,2024-10-20,02:32 PM,12.11,48.44,Medium,Seafood,"Spinach, Feta",Veggie Deluxe,Houston,TX,2328000,1898112.0,49.9,-10.6291
18715,38715,505,2,2024-10-07,05:38 PM,15.45,30.9,Large,Gourmet,"Shrimp, Garlic, Mozzarella",Margherita,San Jose,CA,1035000,1237221.0,64.8,79.7249
18716,38716,506,3,2024-10-04,07:27 AM,27.38,82.14,Small,Gourmet,"Shrimp, Garlic, Mozzarella",Shrimp Pizza,San Diego,CA,1426000,1342391.0,69.8,-49.8462
18717,38717,507,2,2024-10-10,07:00 AM,25.45,50.9,Medium,Vegetarian,"Goat Cheese, Arugula",Pesto Veggie,New York,NY,8419600,9417554.0,48.4,62.1375
18718,38718,508,2,2024-10-20,05:35 PM,29.41,58.82,Medium,Gourmet,"Peppers, Onions, Mushrooms",Meat Lovers,Los Angeles,CA,3980400,3478929.0,41.9,13.3997
18719,38719,509,2,2024-10-16,11:53 PM,23.36,46.72,Medium,Meat,"Tomato, Basil, Mozzarella",Veggie Deluxe,Los Angeles,CA,3980400,3270216.0,53.2,-82.2691
18720,38720,500,3,2024-10-06,03:53 AM,13.5,40.5,Medium,Vegetarian,"Tomato, Basil, Mozzarella",Margherita,San Diego,CA,1426000,1585898.0,65.4,-20.4775
18721,38721,501,4,2024-10-04,06:10 PM,23.64,94.56,Small,Vegetarian,"Sausage, Pepperoni, Cheese",Hawaiian,New York,NY,8419600,9046908.0,56.6,-64.2204
18722,38722,502,4,2024-10-13,01:26 PM,20.12,80.48,Large,Vegetarian,"Goat Cheese, Arugula",Caprese,San Antonio,TX,1547000,1384720.0,46.8,42.4439
18723,38723,503,4,2024-10-09,07:01 PM,21.84,87.36,Medium,Gourmet,"BBQ Chicken, Cheese",BBQ Chicken,San Jose,CA,1035000,926892.0,65.9,39.1139
18724,38724,504,1,2024-10-20,01:16 AM,14.39,14.39,Large,Seafood,"Shrimp, Garlic, Mozzarella",Pesto Veggie,San Jose,CA,1035000,1145850.0,67.3,42.6516
18725,38725,505,5,2024-10-06,08:58 PM,20.53,102.65,Large,Gourmet,"Ham, Pineapple",Veggie Deluxe,San Jose,CA,1035000,1101679.0,54.8,-48.9995
18726,38726,506,5,2024-10-06,02:19 AM,28.94,144.7,Medium,Seafood,"Goat Cheese, Arugula",Caprese,New York,NY,8419600,7402751.0,42.7,9.9147
18727,38727,507,3,2024-10-25,12:00 PM,22.49,67.47,Medium,Seafood,"Peppers, Onions, Mushrooms",Margherita,Dallas,TX,1340000,1406625.0,57.6,39.3116
18728,38728,508,5,2024-10-15,09:03 PM,27.8,139.0,Medium,Seafood,"Spinach, Feta",Shrimp Pizza,Chicago,IL,2716000,2394219.0,63.8,-18.9208
18729,38729,509,5,2024-10-17,07:17 AM,22.41,112.05,Small,Gourmet,"Ham, Pineapple",Pesto Veggie,New York,NY,8419600,8938017.0,44.9,-74.6452
18730,38730,500,2,2024-10-25,05:56 AM,23.22,46.44,Small,Gourmet,"Spinach, Feta",Hawaiian,Los Angeles,CA,3980400,3409128.0,55.7,27.3756
18731,38731,501,1,2024-10-16,09:46 PM,13.37,13.37,Small,Gourmet,"Spinach, Feta",Veggie Deluxe,San Diego,CA,1426000,1498026.0,63.6,-40.5346
18732,38732,502,3,2024-10-24,08:00 AM,18.22,54.66,Medium,Gourmet,"Tomato, Mozzarella, Basil",Pesto Veggie,San Antonio,TX,1547000,1668831.0,42.6,-36.9975
18733,38733,503,3,2024-10-11,05:45 AM,23.05,69.15,Medium,Meat,"Ham, Pineapple",Veggie Deluxe,Phoenix,AZ,1686000,1760278.0,54.6,88.4193
18734,38734,504,2,2024-10-22,07:54 PM,10.51,21.02,Large,Vegetarian,"Shrimp, Garlic, Mozzarella",Veggie Deluxe,Phoenix,AZ,1686000,1619213.0,61.7,-56.2277
18735,38735,505,2,2024-10-09,09:32 PM,11.72,23.44,Medium,Gourmet,"Goat Cheese, Arugula",Pepperoni,San Diego,CA,1426000,1172554.0,46.4,-48.804
18736,38736,506,4,2024-10-06,02:44 PM,28.05,112.2,Small,Seafood,"Sausage, Pepperoni, Cheese",Pesto Veggie,Dallas,TX,1340000,1329658.0,41.0,-81.8666
18737,38737,507,4,2024-10-23,10:34 AM,18.98,75.92,Small,Meat,"Ham, Pineapple",Shrimp Pizza,Dallas,TX,1340000,1472177.0,48.2,30.9839
18738,38738,508,2,2024-10-25,01:56 AM,22.79,45.58,Large,Meat,"Shrimp, Garlic, Mozzarella",Veggie Deluxe,San Jose,CA,1035000,957711.0,68.6,-62.7444
18739,38739,509,1,2024-10-08,06:06 AM,14.03,14.03,Medium,Vegetarian,"Goat Cheese, Arugula",Spinach & Feta,Philadelphia,PA,1584200,1802220.0,48.5,-63.8609
18740,38740,500,2,2024-10-17,04:47 PM,14.66,29.32,Medium,Meat,"Tomato, Basil, Mozzarella",Margherita,Chicago,IL,2716000,2207922.0,44.9,85.5918
18741,38741,501,1,2024-10-03,05:36 AM,16.54,16.54,Small,Seafood,"Shrimp, Garlic, Mozzarella",Spinach & Feta,Chicago,IL,2716000,2500143.0,41.4,78.2363
18742,38742,502,3,2024-10-22,01:34 AM,25.6,76.8,Large,Vegetarian,"Spinach, Feta",Hawaiian,San Diego,CA,1426000,1560073.0,45.2,-86.2847
18743,38743,503,4,2024-10-29,04:07 PM,22.88,91.52,Large,Meat,"Shrimp, Garlic, Mozzarella",Meat Lovers,Houston,TX,2328000,2392575.0,41.4,-76.5222
18744,38744,504,3,2024-10-09,10:02 PM,29.89,89.67,Large,Gourmet,"BBQ Chicken, Cheese",Caprese,San Diego,CA,1426000,1595815.0,59.6,-5.7214
18745,38745,505,3,2024-11-01,02:28 AM,25.5,76.5,Small,Meat,"Tomato, Mozzarella, Basil",Spinach & Feta,San Jose,CA,1035000,1109853.0,68.1,47.971
18746,38746,506,1,2024-10-30,02:24 PM,27.89,27.89,Small,Vegetarian,"Shrimp, Garlic, Mozzarella",Shrimp Pizza,Philadelphia,PA,1584200,1469015.0,57.7,38.5481
18747,38747,507,2,2024-10-24,04:57 PM,20.41,40.82,Small,Gourmet,"Tomato, Mozzarella, Basil",Hawaiian,San Antonio,TX,1547000,1729377.0,46.1,54.4747
18748,38748,508,4,2024-10-05,03:37 PM,20.27,81.08,Medium,Seafood,"Shrimp, Garlic, Mozzarella",Hawaiian,San Antonio,TX,1547000,1615505.0,67.0,-9.4322
18749,38749,509,3,2024-10-23,03:13 AM,14.58,43.74,Medium,Vegetarian,"BBQ Chicken, Cheese",Spinach & Feta,San Jose,CA,1035000,1023490.0,60.2,68.109
18750,38750,500,5,2024-10-24,09:17 PM,18.7,93.5,Small,Seafood,"Ham, Pineapple",Margherita,Los Angeles,CA,3980400,3739361.0,48.4,1.6268
18751,38751,501,4,2024-10-19,12:14 AM,10.44,41.76,Small,Gourmet,"Pepperoni, Cheese",Meat Lovers,Houston,TX,2328000,2171349.0,45.3,-15.8188
18752,38752,502,4,2024-10-30,10:06 AM,25.14,100.56,Large,Gourmet,"Tomato, Basil, Mozzarella",BBQ Chicken,Chicago,IL,2716000,3134550.0,66.5,57.3709
18753,38753,503,4,2024-10-06,10:42 PM,21.3,85.2,Small,Vegetarian,"Spinach, Feta",Margherita,San Antonio,TX,1547000,1599831.0,47.6,-66.821
18754,38754,504,2,2024-10-08,12:17 AM,22.91,45.82,Medium,Meat,"Ham, Pineapple",Caprese,Los Angeles,CA,3980400,3286826.0,56.3,-58.3535
18755,38755,505,1,2024-10-05,03:25 PM,12.84,12.84,Small,Vegetarian,"Sausage, Pepperoni, Cheese",Veggie Deluxe,Philadelphia,PA,1584200,1826581.0,66.0,28.6231
18756,38756,506,5,2024-11-02,11:22 AM,10.14,50.7,Small,Seafood,"Peppers, Onions, Mushrooms",Pesto Veggie,Phoenix,AZ,1686000,1727848.0,43.2,-60.9484
18757,38757,507,3,2024-10-22,01:43 PM,11.89,35.67,Small,Seafood,"Spinach, Feta",Pesto Veggie,Dallas,TX,1340000,1218487.0,50.6,-56.2147
18758,38758,508,3,2024-10-04,06:53 AM,18.11,54.33,Small,Seafood,"Goat Cheese, Arugula",Spinach & Feta,Dallas,TX,1340000,1087860.0,52.3,64.5352
18759,38759,509,2,2024-10-07,01:26 PM,18.35,36.7,Large,Gourmet,"Tomato, Basil, Mozzarella",Margherita,Phoenix,AZ,1686000,1450859.0,50.2,-55.4755
18760,38760,500,5,2024-10-24,05:19 PM,27.36,136.8,Large,Gourmet,"Spinach, Feta",Meat Lovers,Chicago,IL,2716000,3077911.0,41.0,4.2901
18761,38761,501,3,2024-10-05,10:00 PM,23.79,71.37,Medium,Meat,"Sausage, Pepperoni, Cheese",Caprese,Philadelphia,PA,1584200,1660279.0,44.9,-31.6494
18762,38762,502,2,2024-10-23,09:46 PM,24.97,49.94,Medium,Seafood,"Tomato, Mozzarella, Basil",Veggie Deluxe,San Diego,CA,1426000,1684982.0,42.4,-1.3515
18763,38763,503,2,2024-10-18,06:53 PM,11.32,22.64,Small,Meat,"Spinach, Feta",Margherita,Chicago,IL,2716000,2189211.0,62.1,-27.7241
18764,38764,504,2,2024-10-28,05:36 PM,28.94,57.88,Large,Gourmet,"Ham, Pineapple",Veggie Deluxe,New York,NY,8419600,8728745.0,56.3,72.3517
18765,38765,505,3,2024-10-26,05:08 PM,23.71,71.13,Large,Gourmet,"Ham, Pineapple",Pepperoni,San Diego,CA,1426000,1662267.0,56.3,47.4256
18766,38766,506,5,2024-10-30,09:50 AM,22.82,114.1,Medium,Meat,"Shrimp, Garlic, Mozzarella",Pepperoni,New York,NY,8419600,9845391.0,42.3,-64.6228
18767,38767,507,3,2024-10-31,01:46 PM,28.42,85.26,Small,Gourmet,"BBQ Chicken, Cheese",Margherita,New York,NY,8419600,7603654.0,64.4,-73.5883
18768,38768,508,4,2024-11-02,05:03 PM,17.58,70.32,Medium,Gourmet,"Peppers, Onions, Mushrooms",Hawaiian,San Jose,CA,1035000,1026287.0,43.8,11.2643
18769,38769,509,3,2024-10-03,03:48 PM,12.65,37.95,Medium,Meat,"Pepperoni, Cheese",Caprese,San Antonio,TX,1547000,1828427.0,48.8,-8.0717
18770,38770,500,5,2024-10-14,05:08 PM,11.47,57.35,Large,Gourmet,"Ham, Pineapple",Pepperoni,Houston,TX,2328000,1906840.0,44.8,67.4093
18771,38771,501,1,2024-10-30,10:11 AM,13.55,13.55,Large,Seafood,"Peppers, Onions, Mushrooms",Shrimp Pizza,New York,NY,8419600,9486060.0,55.1,77.6086
18772,38772,502,1,2024-10-04,04:57 PM,26.66,26.66,Small,Meat,"Shrimp, Garlic, Mozzarella",Margherita,San Diego,CA,1426000,1152765.0,68.4,-24.6618
18773,38773,503,5,2024-10-26,04:15 AM,21.15,105.75,Small,Seafood,"Tomato, Basil, Mozzarella",Spinach & Feta,Philadelphia,PA,1584200,1766149.0,68.6,-58.8872
18774,38774,504,1,2024-10-11,01:07 PM,18.25,18.25,Small,Meat,"Spinach, Feta",BBQ Chicken,San Jose,CA,1035000,1200112.0,41.4,70.9576
18775,38775,505,5,2024-10-19,08:31 PM,13.14,65.7,Medium,Meat,"Ham, Pineapple",Shrimp Pizza,San Antonio,TX,1547000,1289094.0,62.7,-16.097
18776,38776,506,5,2024-10-16,06:03 PM,20.26,101.3,Small,Meat,"Sausage, Pepperoni, Cheese",Caprese,Phoenix,AZ,1686000,1824104.0,69.4,4.8654
18777,38777,507,4,2024-10-04,08:58 PM,21.76,87.04,Small,Seafood,"BBQ Chicken, Cheese",Spinach & Feta,San Diego,CA,1426000,1471776.0,48.7,52.4667
18778,38778,508,4,2024-10-13,07:25 PM,23.77,95.08,Medium,Gourmet,"Pepperoni, Cheese",Meat Lovers,New York,NY,8419600,7975758.0,47.4,25.8551
18779,38779,509,2,2024-10-08,02:44 PM,29.85,59.7,Small,Seafood,"Pepperoni, Cheese",Pepperoni,San Diego,CA,1426000,1333015.0,68.8,25.291
18780,38780,500,3,2024-10-13,06:10 PM,23.74,71.22,Small,Seafood,"Shrimp, Garlic, Mozzarella",Meat Lovers,Dallas,TX,1340000,1217415.0,52.3,-47.293
18781,38781,501,3,2024-10-21,05:53 AM,14.9,44.7,Small,Vegetarian,"Shrimp, Garlic, Mozzarella",Caprese,Los Angeles,CA,3980400,4175059.0,51.8,43.3234
18782,38782,502,2,2024-11-01,01:15 AM,26.49,52.98,Large,Gourmet,"Sausage, Pepperoni, Cheese",Caprese,San Jose,CA,1035000,1041174.0,67.1,59.5136
18783,38783,503,3,2024-10-14,08:46 AM,20.21,60.63,Small,Gourmet,"Goat Cheese, Arugula",Meat Lovers,Phoenix,AZ,1686000,1975535.0,47.9,-37.2488
18784,38784,504,2,2024-10-21,10:30 PM,25.6,51.2,Small,Seafood,"Pepperoni, Cheese",Meat Lovers,Dallas,TX,1340000,1298661.0,49.1,81.935
18785,38785,505,1,2024-10-18,02:24 AM,14.73,14.73,Small,Gourmet,"Ham, Pineapple",Pepperoni,San Diego,CA,1426000,1204524.0,50.2,7.7953
18786,38786,506,5,2024-10-08,07:20 PM,18.15,90.75,Medium,Vegetarian,"BBQ Chicken, Cheese",Pesto Veggie,Philadelphia,PA,1584200,1338981.0,50.3,28.2579
18787,38787,507,4,2024-10-31,10:17 AM,15.66,62.64,Large,Meat,"Tomato, Mozzarella, Basil",Hawaiian,Chicago,IL,2716000,2976898.0,54.7,51.7737
18788,38788,508,5,2024-10-21,09:50 PM,19.63,98.15,Medium,Meat,"Goat Cheese, Arugula",BBQ Chicken,Chicago,IL,2716000,2678622.0,56.4,52.3803
18789,38789,509,3,2024-10-08,05:43 AM,13.34,40.02,Small,Seafood,"Spinach, Feta",Pepperoni,Houston,TX,2328000,2143947.0,56.1,9.4685
18790,38790,500,5,2024-10-17,11:43 PM,24.77,123.85,Medium,Meat,"Tomato, Basil, Mozzarella",Margherita,Houston,TX,2328000,2361558.0,58.7,80.1582
18791,38791,501,5,2024-10-04,10:24 PM,10.83,54.15,Small,Meat,"Goat Cheese, Arugula",Pepperoni,Phoenix,AZ,1686000,1727888.0,57.8,13.2101
18792,38792,502,3,2024-10-25,08:24 AM,25.52,76.56,Large,Meat,"Sausage, Pepperoni, Cheese",Shrimp Pizza,Houston,TX,2328000,2170076.0,64.7,-40.9856
18793,38793,503,5,2024-10-15,12:03 AM,27.04,135.2,Small,Seafood,"Tomato, Mozzarella, Basil",BBQ Chicken,Philadelphia,PA,1584200,1298042.0,49.2,-19.2222
18794,38794,504,5,2024-11-02,04:14 AM,29.64,148.2,Large,Meat,"Tomato, Mozzarella, Basil",Hawaiian,Los Angeles,CA,3980400,4748016.0,53.9,-44.0042
18795,38795,505,4,2024-10-09,06:52 AM,24.23,96.92,Large,Gourmet,"Tomato, Mozzarella, Basil",BBQ Chicken,Los Angeles,CA,3980400,4491805.0,68.8,-75.5695
18796,38796,506,4,2024-10-31,11:24 AM,21.56,86.24,Small,Seafood,"Ham, Pineapple",Pepperoni,Dallas,TX,1340000,1383233.0,50.4,21.5728
18797,38797,507,2,2024-10-23,05:37 PM,21.52,43.04,Large,Vegetarian,"Spinach, Feta",Shrimp Pizza,Philadelphia,PA,1584200,1426270.0,60.8,66.5471
18798,38798,508,4,2024-10-03,05:34 PM,26.56,106.24,Medium,Gourmet,"BBQ Chicken, Cheese",Pepperoni,Phoenix,AZ,1686000,1464761.0,48.6,47.2904
18799,38799,509,1,2024-10-28,05:14 AM,24.2,24.2,Small,Vegetarian,"Spinach, Feta",Veggie Deluxe,San Diego,CA,1426000,1360935.0,65.2,0.3146
18800,38800,500,1,2024-11-01,11:57 PM,10.8,10.8,Large,Seafood,"Spinach, Feta",BBQ Chicken,Los Angeles,CA,3980400,3714542.0,50.5,43.618
18801,38801,501,3,2024-10-21,07:06 AM,11.08,33.24,Large,Seafood,"Shrimp, Garlic, Mozzarella",Caprese,Chicago,IL,2716000,2278688.0,44.8,-25.4114
18802,38802,502,3,2024-10-22,06:10 PM,26.88,80.64,Small,Seafood,"Tomato, Mozzarella, Basil",Veggie Deluxe,Houston,TX,2328000,2019493.0,67.6,32.0329
18803,38803,503,1,2024-10-06,09:24 PM,19.52,19.52,Medium,Meat,"Tomato, Mozzarella, Basil",Shrimp Pizza,New York,NY,8419600,7299095.0,51.5,66.7804
18804,38804,504,5,2024-10-06,07:10 AM,24.46,122.3,Small,Seafood,"Shrimp, Garlic, Mozzarella",Shrimp Pizza,San Antonio,TX,1547000,1486780.0,42.0,-46.2968
18805,38805,505,3,2024-10-03,01:46 PM,13.66,40.98,Medium,Meat,"Tomato, Basil, Mozzarella",Hawaiian,Philadelphia,PA,1584200,1404168.0,41.3,1.7958
18806,38806,506,3,2024-10-16,11:44 AM,27.27,81.81,Medium,Meat,"Tomato, Basil, Mozzarella",Pepperoni,New York,NY,8419600,8050188.0,67.2,-88.505
18807,38807,507,5,2024-11-01,11:49 AM,24.86,124.3,Small,Gourmet,"Spinach, Feta",Meat Lovers,New York,NY,8419600,8302343.0,52.8,-22.9835
18808,38808,508,2,2024-10-21,12:09 PM,22.35,44.7,Medium,Vegetarian,"Tomato, Basil, Mozzarella",Margherita,Houston,TX,2328000,2627798.0,58.2,7.4343
18809,38809,509,3,2024-11-02,02:31 AM,26.12,78.36,Medium,Meat,"Peppers, Onions, Mushrooms",Pesto Veggie,Phoenix,AZ,1686000,1706982.0,64.1,-14.332
18810,38810,500,5,2024-10-27,11:18 PM,13.11,65.55,Medium,Meat,"Goat Cheese, Arugula",Spinach & Feta,New York,NY,8419600,9021912.0,62.2,-1.4641
18811,38811,501,3,2024-10-17,10:10 AM,13.84,41.52,Medium,Vegetarian,"Shrimp, Garlic, Mozzarella",Spinach & Feta,Phoenix,AZ,1686000,1784899.0,68.6,-79.7264
18812,38812,502,4,2024-10-18,12:34 AM,20.98,83.92,Small,Gourmet,"Tomato, Mozzarella, Basil",Pepperoni,Los Angeles,CA,3980400,4243610.0,52.3,-40.2163
18813,38813,503,1,2024-10-27,03:27 AM,17.91,17.91,Small,Meat,"Tomato, Mozzarella, Basil",Caprese,Los Angeles,CA,3980400,4249136.0,53.0,-49.4853
18814,38814,504,4,2024-10-18,12:05 PM,13.8,55.2,Medium,Seafood,"Ham, Pineapple",Pepperoni,Los Angeles,CA,3980400,3676096.0,69.5,-20.1541
18815,38815,505,3,2024-10-18,03:29 AM,17.25,51.75,Small,Seafood,"Pepperoni, Cheese",Hawaiian,San Antonio,TX,1547000,1296645.0,55.7,65.0013
18816,38816,506,1,2024-10-23,04:34 AM,28.21,28.21,Small,Seafood,"Tomato, Mozzarella, Basil",Spinach & Feta,San Antonio,TX,1547000,1623156.0,63.9,-20.0716
18817,38817,507,5,2024-10-13,02:03 PM,22.08,110.4,Large,Meat,"Sausage, Pepperoni, Cheese",Veggie Deluxe,San Antonio,TX,1547000,1285157.0,42.6,-44.2534
18818,38818,508,5,2024-10-23,10:00 PM,13.89,69.45,Small,Meat,"Spinach, Feta",BBQ Chicken,New York,NY,8419600,9637118.0,62.7,-46.3676
18819,38819,509,5,2024-10-12,04:40 PM,12.99,64.95,Small,Vegetarian,"Shrimp, Garlic, Mozzarella",Shrimp Pizza,Dallas,TX,1340000,1487404.0,59.5,23.6886
18820,38820,500,4,2024-10-07,03:55 PM,10.31,41.24,Small,Seafood,"Spinach, Feta",Veggie Deluxe,Dallas,TX,1340000,1428158.0,68.4,37.5415
18821,38821,501,5,2024-10-20,03:57 AM,21.16,105.8,Small,Seafood,"Goat Cheese, Arugula",Spinach & Feta,Los Angeles,CA,3980400,4753926.0,45.6,-37.4999
18822,38822,502,1,2024-10-17,04:53 AM,11.96,11.96,Large,Seafood,"Ham, Pineapple",Shrimp Pizza,Philadelphia,PA,1584200,1738501.0,62.0,-57.3125
18823,38823,503,1,2024-11-01,11:45 PM,29.31,29.31,Large,Seafood,"Goat Cheese, Arugula",Caprese,Houston,TX,2328000,2551970.0,68.8,-29.1296
18824,38824,504,2,2024-10-18,05:16 AM,23.32,46.64,Large,Meat,"Tomato, Mozzarella, Basil",Shrimp Pizza,Dallas,TX,1340000,1288598.0,42.3,46.5985
18825,38825,505,1,2024-10-19,08:23 AM,13.49,13.49,Small,Vegetarian,"Spinach, Feta",Meat Lovers,Chicago,IL,2716000,2895687.0,46.0,-63.2139
18826,38826,506,3,2024-10-03,10:55 AM,24.51,73.53,Large,Seafood,"Shrimp, Garlic, Mozzarella",Spinach & Feta,Houston,TX,2328000,2467256.0,60.4,-7.1296
18827,38827,507,5,2024-10-26,01:40 AM,27.9,139.5,Medium,Meat,"Sausage, Pepperoni, Cheese",Shrimp Pizza,Los Angeles,CA,3980400,3530305.0,44.8,7.1626
18828,38828,508,4,2024-10-17,11:46 PM,24.89,99.56,Medium,Gourmet,"Shrimp, Garlic, Mozzarella",Hawaiian,Philadelphia,PA,1584200,1645748.0,44.9,-62.8585
18829,38829,509,2,2024-10-18,05:01 PM,24.29,48.58,Medium,Seafood,"Goat Cheese, Arugula",BBQ Chicken,Houston,TX,2328000,2159650.0,66.9,-82.1205
18830,38830,500,2,2024-10-17,02:00 PM,20.38,40.76,Large,Meat,"Spinach, Feta",Hawaiian,New York,NY,8419600,6737773.0,56.8,-16.2151
